,accession,hit_id,hit_def,expect,score,positives,gaps
323,883,gnl|BL_ORD_ID|883,"YDL031W DBP10 SGDID:S000002189, Chr IV from 394217-397204, Genome Release 64-3-1, Verified ORF, ""Putative ATP-dependent RNA helicase of the DEAD-box protein family; constituent of 66S pre-ribosomal particles; essential protein involved in ribosome biogenesis""",3.60559e-15,191.0,53,0
321,1154,gnl|BL_ORD_ID|1154,"YDR243C PRP28 SGDID:S000002651, Chr IV from 950284-948518, Genome Release 64-3-1, reverse complement, Verified ORF, ""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",2.97894e-15,190.0,57,1
1061,1154,gnl|BL_ORD_ID|1154,"YDR243C PRP28 SGDID:S000002651, Chr IV from 950284-948518, Genome Release 64-3-1, reverse complement, Verified ORF, ""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",2.84861e-15,190.0,57,1
1074,837,gnl|BL_ORD_ID|837,"YDL084W SUB2 SGDID:S000002242, Chr IV from 305237-306577, Genome Release 64-3-1, Verified ORF, ""Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56; relocalizes from nucleus to cytoplasm upon DNA replication stress""",3.77648e-15,188.0,104,24
334,837,gnl|BL_ORD_ID|837,"YDL084W SUB2 SGDID:S000002242, Chr IV from 305237-306577, Genome Release 64-3-1, Verified ORF, ""Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56; relocalizes from nucleus to cytoplasm upon DNA replication stress""",3.74862e-15,188.0,104,24
28,3098,gnl|BL_ORD_ID|3098,"YJL033W HCA4 SGDID:S000003570, Chr X from 383837-386149, Genome Release 64-3-1, Verified ORF, ""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",2.05457e-16,188.0,115,16
27,2532,gnl|BL_ORD_ID|2532,"YHR065C RRP3 SGDID:S000001107, Chr VIII from 229037-227532, Genome Release 64-3-1, reverse complement, Verified ORF, ""Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity""",1.74696e-16,188.0,139,28
120,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",2.51212e-15,186.0,128,38
268,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",1.10948e-14,183.0,153,93
298,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",1.10948e-14,183.0,153,93
1076,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",3.08671e-14,182.0,89,28
336,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",3.03817e-14,182.0,89,28
327,347,gnl|BL_ORD_ID|347,"YBR142W MAK5 SGDID:S000000346, Chr II from 528317-530638, Genome Release 64-3-1, Verified ORF, ""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",6.99663e-14,180.0,56,16
1067,347,gnl|BL_ORD_ID|347,"YBR142W MAK5 SGDID:S000000346, Chr II from 528317-530638, Genome Release 64-3-1, Verified ORF, ""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",6.86776e-14,180.0,56,16
1078,5206,gnl|BL_ORD_ID|5206,"YOR046C DBP5 SGDID:S000005572, Chr XV from 415907-414459, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus, remodeling messenger ribonucleoprotein particles (mRNPs), with ATPase activity stimulated by Gle1p, IP6 and Nup159p; involved in translation termination along with Sup45p (eRF1); role in the cellular response to heat stress""",4.6172e-14,179.0,48,6
338,5206,gnl|BL_ORD_ID|5206,"YOR046C DBP5 SGDID:S000005572, Chr XV from 415907-414459, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus, remodeling messenger ribonucleoprotein particles (mRNPs), with ATPase activity stimulated by Gle1p, IP6 and Nup159p; involved in translation termination along with Sup45p (eRF1); role in the cellular response to heat stress""",4.70535e-14,179.0,48,6
29,444,gnl|BL_ORD_ID|444,"YBR237W PRP5 SGDID:S000000441, Chr II from 691969-694518, Genome Release 64-3-1, Verified ORF, ""RNA helicase in the DEAD-box family; necessary for prespliceosome formation, bridges U1 and U2 snRNPs and enables stable U2 snRNP association with intron RNA""",3.72496e-15,179.0,97,14
992,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",5.94269e-14,177.0,118,49
121,4951,gnl|BL_ORD_ID|4951,"YNR038W DBP6 SGDID:S000005321, Chr XIV from 695595-697484, Genome Release 64-3-1, Verified ORF, ""Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant""",3.0075e-14,177.0,75,15
1075,837,gnl|BL_ORD_ID|837,"YDL084W SUB2 SGDID:S000002242, Chr IV from 305237-306577, Genome Release 64-3-1, Verified ORF, ""Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56; relocalizes from nucleus to cytoplasm upon DNA replication stress""",2.19084e-13,173.0,45,0
335,837,gnl|BL_ORD_ID|837,"YDL084W SUB2 SGDID:S000002242, Chr IV from 305237-306577, Genome Release 64-3-1, Verified ORF, ""Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56; relocalizes from nucleus to cytoplasm upon DNA replication stress""",2.1939e-13,173.0,45,0
632,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",2.25871e-13,171.0,160,84
1079,5206,gnl|BL_ORD_ID|5206,"YOR046C DBP5 SGDID:S000005572, Chr XV from 415907-414459, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus, remodeling messenger ribonucleoprotein particles (mRNPs), with ATPase activity stimulated by Gle1p, IP6 and Nup159p; involved in translation termination along with Sup45p (eRF1); role in the cellular response to heat stress""",7.67297e-13,169.0,115,35
30,2042,gnl|BL_ORD_ID|2042,"YGL078C DBP3 SGDID:S000003046, Chr VII from 361859-360288, Genome Release 64-3-1, reverse complement, Verified ORF, ""RNA-Dependent ATPase, member of DExD/H-box family; involved in cleavage of site A3 within the ITS1 spacer during rRNA processing; not essential for growth, but deletion causes severe slow-growth phenotype""",6.34044e-14,169.0,108,20
339,5206,gnl|BL_ORD_ID|5206,"YOR046C DBP5 SGDID:S000005572, Chr XV from 415907-414459, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family; involved in mRNA export from the nucleus, remodeling messenger ribonucleoprotein particles (mRNPs), with ATPase activity stimulated by Gle1p, IP6 and Nup159p; involved in translation termination along with Sup45p (eRF1); role in the cellular response to heat stress""",8.31065e-13,169.0,115,35
8,3329,gnl|BL_ORD_ID|3329,"YKL173W SNU114 SGDID:S000001656, Chr XI from 122517-125543, Genome Release 64-3-1, Verified ORF, ""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",1.43519e-12,167.0,84,16
965,3519,gnl|BL_ORD_ID|3519,"YKR024C DBP7 SGDID:S000001732, Chr XI from 487372-485144, Genome Release 64-3-1, reverse complement, Verified ORF, ""Putative ATP-dependent RNA helicase of the DEAD-box family; involved in ribosomal biogenesis; required at post-transcriptional step for efficient retrotransposition; essential for growth under anaerobic conditions""",2.16561e-12,166.0,56,8
752,4452,gnl|BL_ORD_ID|4452,"YMR190C SGS1 SGDID:S000004802, Chr XIII from 645258-640915, Genome Release 64-3-1, reverse complement, Verified ORF, ""RecQ family nucleolar DNA helicase; role in genome integrity maintenance, chromosome synapsis, meiotic joint molecule/crossover formation; stimulates activity of Top3p; rapidly lost in response to rapamycin in Rrd1p-dependent manner; forms nuclear foci upon DNA replication stress; yeast SGS1 complements mutations in human homolog BLM implicated in Bloom syndrome; also similar to human WRN implicated in Werner syndrome; human BLM and WRN can each complement yeast null mutant""",1.54919e-12,164.0,138,33
566,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",3.03598e-12,164.0,90,32
402,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",9.82279e-13,163.0,159,86
9,34,gnl|BL_ORD_ID|34,"YAL035W FUN12 SGDID:S000000033, Chr I from 76427-79435, Genome Release 64-3-1, Verified ORF, ""Translation initiation factor eIF5B; GTPase that promotes Met-tRNAiMet binding to ribosomes and ribosomal subunit joining; promotes GTP-dependent maturation of 18S rRNA by Nob1p; protein abundance increases in response to DNA replication stress; homolog of bacterial IF2""",4.87188e-12,163.0,64,1
239,4452,gnl|BL_ORD_ID|4452,"YMR190C SGS1 SGDID:S000004802, Chr XIII from 645258-640915, Genome Release 64-3-1, reverse complement, Verified ORF, ""RecQ family nucleolar DNA helicase; role in genome integrity maintenance, chromosome synapsis, meiotic joint molecule/crossover formation; stimulates activity of Top3p; rapidly lost in response to rapamycin in Rrd1p-dependent manner; forms nuclear foci upon DNA replication stress; yeast SGS1 complements mutations in human homolog BLM implicated in Bloom syndrome; also similar to human WRN implicated in Werner syndrome; human BLM and WRN can each complement yeast null mutant""",8.72645e-12,162.0,159,59
154,1532,gnl|BL_ORD_ID|1532,"YER006W NUG1 SGDID:S000000808, Chr V from 162723-164285, Genome Release 64-3-1, Verified ORF, ""GTPase that associates with nuclear 60S pre-ribosomes; required for export of 60S ribosomal subunits from the nucleus""",6.29374e-13,162.0,97,11
722,4452,gnl|BL_ORD_ID|4452,"YMR190C SGS1 SGDID:S000004802, Chr XIII from 645258-640915, Genome Release 64-3-1, reverse complement, Verified ORF, ""RecQ family nucleolar DNA helicase; role in genome integrity maintenance, chromosome synapsis, meiotic joint molecule/crossover formation; stimulates activity of Top3p; rapidly lost in response to rapamycin in Rrd1p-dependent manner; forms nuclear foci upon DNA replication stress; yeast SGS1 complements mutations in human homolog BLM implicated in Bloom syndrome; also similar to human WRN implicated in Werner syndrome; human BLM and WRN can each complement yeast null mutant""",2.80563e-12,162.0,138,33
1192,2053,gnl|BL_ORD_ID|2053,"YGL064C MRH4 SGDID:S000003032, Chr VII from 383208-381523, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes""",6.83469e-12,159.0,157,85
63,4951,gnl|BL_ORD_ID|4951,"YNR038W DBP6 SGDID:S000005321, Chr XIV from 695595-697484, Genome Release 64-3-1, Verified ORF, ""Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant""",6.14902e-12,158.0,147,55
